,time,live_room_id,live_start_time,live_comment
601,2025-01-01 15:16:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_a2515fc7', 'time': 1735744512047, 'content': '关注你了。'}, {'nick_name': 'User_f39971ce', 'time': 1735744517988, 'content': '我看看再说。'}, {'nick_name': 'User_8a495419', 'time': 1735744527514, 'content': '给主播点赞。'}, {'nick_name': 'User_5195ed4f', 'time': 1735744529559, 'content': '优惠力度大，划算。'}, {'nick_name': 'User_5c3a7b73', 'time': 1735744530032, 'content': '买了就后悔。'}, {'nick_name': 'User_5575b8e5', 'time': 1735744552943, 'content': '产品看起来不错。'}, {'nick_name': 'User_02219383', 'time': 1735744558759, 'content': '大家都买了吗？'}]"
602,2025-01-01 15:17:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_cbc7597f', 'time': 1735744567673, 'content': '售后电话打不通。'}, {'nick_name': 'User_a78292be', 'time': 1735744579524, 'content': '刚进，不太懂。'}]"
603,2025-01-01 15:20:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_4224044a', 'time': 1735744740341, 'content': '先加入购物车。'}, {'nick_name': 'User_2e7d5a9c', 'time': 1735744750248, 'content': '抢到了，开心。'}, {'nick_name': 'User_91f31448', 'time': 1735744753019, 'content': '怎么下单？'}, {'nick_name': 'User_49460b18', 'time': 1735744756833, 'content': '买过，质量好。'}, {'nick_name': 'User_c8ab783a', 'time': 1735744760998, 'content': '直播间人气旺。'}, {'nick_name': 'User_4224044a', 'time': 1735744767661, 'content': '别信，都是托。'}, {'nick_name': 'User_5a1d82e6', 'time': 1735744779581, 'content': '抢不到，骗人的。'}, {'nick_name': 'User_02219383', 'time': 1735744780172, 'content': '直播太卡了。'}, {'nick_name': 'User_49460b18', 'time': 1735744782032, 'content': '今天福利多多，赞。'}, {'nick_name': 'User_02219383', 'time': 1735744788073, 'content': '新人求带。'}]"
604,2025-01-01 15:21:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_8e61dc47', 'time': 1735744823400, 'content': '价格虚高，不划算。'}]"
605,2025-01-01 15:22:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_7377786f', 'time': 1735744860870, 'content': '新人求带。'}, {'nick_name': 'User_b9abc3bc', 'time': 1735744867267, 'content': '主播好敬业。'}, {'nick_name': 'User_af604c37', 'time': 1735744894027, 'content': '不懂就问。'}, {'nick_name': 'User_9a371950', 'time': 1735744895934, 'content': '能试用吗？'}, {'nick_name': 'User_e2b4ebf8', 'time': 1735744896278, 'content': '不划算，走了。'}, {'nick_name': 'User_6a88cb0d', 'time': 1735744900828, 'content': '先加入购物车。'}, {'nick_name': 'User_e7b0d25b', 'time': 1735744902074, 'content': '是什么材质？'}]"
606,2025-01-01 15:23:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_043759a8', 'time': 1735744973175, 'content': '售后服务怎样？'}]"
607,2025-01-01 15:24:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_02219383', 'time': 1735744989818, 'content': '保质期多久？'}, {'nick_name': 'User_043759a8', 'time': 1735744995165, 'content': '主播讲下材质。'}, {'nick_name': 'User_2539b94c', 'time': 1735745026513, 'content': '别买了，质量差。'}, {'nick_name': 'User_1a01481f', 'time': 1735745027281, 'content': '主播讲下材质。'}]"
608,2025-01-01 15:25:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_8e87f658', 'time': 1735745040001, 'content': '价格忽高忽低。'}, {'nick_name': 'User_79c1f646', 'time': 1735745047424, 'content': '终于抢到了。'}, {'nick_name': 'User_443e89cd', 'time': 1735745067984, 'content': '主播回我下。'}, {'nick_name': 'User_02219383', 'time': 1735745095295, 'content': '主播再讲一遍。'}]"
609,2025-01-01 15:26:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_79c1f646', 'time': 1735745119648, 'content': '要抢吗？'}, {'nick_name': 'User_02219383', 'time': 1735745124142, 'content': '商品跟描述不符。'}, {'nick_name': 'User_2775eade', 'time': 1735745130146, 'content': '已关注主播。'}, {'nick_name': 'User_e0853a9d', 'time': 1735745131185, 'content': '这款和另一款哪个好？'}, {'nick_name': 'User_8e87f658', 'time': 1735745134021, 'content': '上次买的不好。'}, {'nick_name': 'User_02219383', 'time': 1735745136706, 'content': '不好用，退了。'}, {'nick_name': 'User_02219383', 'time': 1735745149762, 'content': '有没有赠品？'}]"
610,2025-01-01 15:27:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_1f735b17', 'time': 1735745165323, 'content': '加运费吗？'}, {'nick_name': 'User_79c1f646', 'time': 1735745168000, 'content': '是正品吗？'}, {'nick_name': 'User_e3ef0070', 'time': 1735745169371, 'content': '这款和另一款哪个好？'}, {'nick_name': 'User_02219383', 'time': 1735745185429, 'content': '大家用过吗？'}, {'nick_name': 'User_1f735b17', 'time': 1735745201931, 'content': '主播再讲一遍。'}, {'nick_name': 'User_d507f868', 'time': 1735745202026, 'content': '主播态度不好。'}, {'nick_name': 'User_02219383', 'time': 1735745206393, 'content': '有没有赠品？'}, {'nick_name': 'User_e3ef0070', 'time': 1735745210091, 'content': '我看看再说。'}]"
611,2025-01-01 15:28:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_33418ba6', 'time': 1735745259389, 'content': '主播这个多少钱？'}]"
612,2025-01-01 15:29:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_02219383', 'time': 1735745282734, 'content': '包装破损，差评。'}, {'nick_name': 'User_d507f868', 'time': 1735745295559, 'content': '平时有直播吗？'}, {'nick_name': 'User_02219383', 'time': 1735745305913, 'content': '有其他颜色吗？'}, {'nick_name': 'User_e0cc6c3e', 'time': 1735745308153, 'content': '这个码数怎么选？'}, {'nick_name': 'User_02219383', 'time': 1735745308928, 'content': '平时有直播吗？'}, {'nick_name': 'User_ae551307', 'time': 1735745311207, 'content': '等下再决定。'}, {'nick_name': 'User_a1ef77fc', 'time': 1735745319788, 'content': '先加入购物车。'}]"
613,2025-01-01 15:30:00,ROOM_0001,2025-01-01 05:01:34,[]
614,2025-01-01 15:31:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_576594d9', 'time': 1735745424701, 'content': '关注你了。'}, {'nick_name': 'User_ad65619a', 'time': 1735745457499, 'content': '太坑了。'}]"
615,2025-01-01 15:32:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_874d72c8', 'time': 1735745473845, 'content': '包邮吗？'}, {'nick_name': 'User_02219383', 'time': 1735745477086, 'content': '不划算，走了。'}, {'nick_name': 'User_02219383', 'time': 1735745496106, 'content': '可以退差价吗？'}, {'nick_name': 'User_42f7bc00', 'time': 1735745500673, 'content': '太贵了，买不起。'}, {'nick_name': 'User_258c6112', 'time': 1735745504600, 'content': '这个价格不值。'}, {'nick_name': 'User_ae551307', 'time': 1735745510300, 'content': '主播这个多少钱？'}, {'nick_name': 'User_46adadce', 'time': 1735745514258, 'content': '怎么领券？'}, {'nick_name': 'User_02219383', 'time': 1735745519397, 'content': '物流太慢。'}]"
616,2025-01-01 15:33:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_02219383', 'time': 1735745539236, 'content': '色差严重，不好看。'}, {'nick_name': 'User_2ec35a84', 'time': 1735745544526, 'content': '点个赞。'}, {'nick_name': 'User_815fedda', 'time': 1735745576403, 'content': '有发票吗？'}, {'nick_name': 'User_874d72c8', 'time': 1735745578663, 'content': '主播不回复我。'}]"
617,2025-01-01 15:34:00,ROOM_0001,2025-01-01 05:01:34,[]
618,2025-01-01 15:35:00,ROOM_0001,2025-01-01 05:01:34,[]
619,2025-01-01 15:36:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_0232e8dd', 'time': 1735745731517, 'content': '怎么下单？'}, {'nick_name': 'User_b38d1e3f', 'time': 1735745759318, 'content': '等下再决定。'}]"
620,2025-01-01 15:37:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_29f33971', 'time': 1735745814496, 'content': '今天有什么优惠？'}]"
621,2025-01-01 15:38:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_b38d1e3f', 'time': 1735745825132, 'content': '这个好抢吗？'}]"
622,2025-01-01 15:39:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_b38d1e3f', 'time': 1735745909820, 'content': '不懂就问。'}]"
623,2025-01-01 15:40:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_02219383', 'time': 1735745945561, 'content': '忽悠人吧。'}, {'nick_name': 'User_02219383', 'time': 1735745949512, 'content': '是什么材质？'}, {'nick_name': 'User_02219383', 'time': 1735745959198, 'content': '有其他颜色吗？'}, {'nick_name': 'User_d363a6e9', 'time': 1735745963498, 'content': '虚假宣传。'}, {'nick_name': 'User_1af3ce75', 'time': 1735745963793, 'content': '尺寸不对，麻烦。'}, {'nick_name': 'User_57216cca', 'time': 1735745973648, 'content': '商品跟描述不符。'}, {'nick_name': 'User_cab76cbe', 'time': 1735745974960, 'content': '这个适合什么样的人？'}, {'nick_name': 'User_3d1be2bb', 'time': 1735745996549, 'content': '包邮吗？'}, {'nick_name': 'User_02219383', 'time': 1735745998876, 'content': '大家用过吗？'}]"
624,2025-01-01 15:41:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_46adadce', 'time': 1735746004720, 'content': '抢不到，骗人的。'}, {'nick_name': 'User_6d867cfb', 'time': 1735746039560, 'content': '主播说下尺寸。'}, {'nick_name': 'User_02219383', 'time': 1735746047318, 'content': '主播态度冷淡。'}, {'nick_name': 'User_02219383', 'time': 1735746049840, 'content': '还有库存吗？'}]"
625,2025-01-01 15:42:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_04171c70', 'time': 1735746063137, 'content': '保质期多久？'}, {'nick_name': 'User_d363a6e9', 'time': 1735746066451, 'content': '怎么领券？'}, {'nick_name': 'User_df9ab466', 'time': 1735746102350, 'content': '避坑，别买。'}, {'nick_name': 'User_57216cca', 'time': 1735746106572, 'content': '等下再决定。'}, {'nick_name': 'User_9d7032bc', 'time': 1735746109567, 'content': '直播太卡了。'}, {'nick_name': 'User_02219383', 'time': 1735746115187, 'content': '主播回我下。'}]"
626,2025-01-01 15:43:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_368a0913', 'time': 1735746143853, 'content': '避坑，别买。'}, {'nick_name': 'User_51c06490', 'time': 1735746166885, 'content': '活动到什么时候？'}]"
627,2025-01-01 15:44:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_64fa32f0', 'time': 1735746191956, 'content': '产品质量好，值得买。'}, {'nick_name': 'User_46adadce', 'time': 1735746200585, 'content': '主播好有耐心。'}, {'nick_name': 'User_015e42f7', 'time': 1735746213716, 'content': '可以退差价吗？'}, {'nick_name': 'User_06e81be9', 'time': 1735746218389, 'content': '怎么下单？'}, {'nick_name': 'User_64fa32f0', 'time': 1735746226704, 'content': '今天有什么优惠？'}, {'nick_name': 'User_64fa32f0', 'time': 1735746231211, 'content': '粉丝福利真好。'}]"
628,2025-01-01 15:45:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_64fa32f0', 'time': 1735746258341, 'content': '有发票吗？'}]"
629,2025-01-01 15:46:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_02219383', 'time': 1735746303668, 'content': '主播好棒，支持你。'}, {'nick_name': 'User_166946ce', 'time': 1735746314544, 'content': '多久能发货？'}, {'nick_name': 'User_a407e78e', 'time': 1735746352033, 'content': '客服爱答不理。'}, {'nick_name': 'User_d363a6e9', 'time': 1735746354802, 'content': '点个赞。'}]"
630,2025-01-01 15:47:00,ROOM_0001,2025-01-01 05:01:34,[]
631,2025-01-01 15:48:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_b0c66bef', 'time': 1735746455127, 'content': '是什么材质？'}, {'nick_name': 'User_46adadce', 'time': 1735746457162, 'content': '不好用，退了。'}, {'nick_name': 'User_02219383', 'time': 1735746474401, 'content': '上次买的还是坏的。'}]"
632,2025-01-01 15:49:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_015e42f7', 'time': 1735746492081, 'content': '看看有没有合适的。'}, {'nick_name': 'User_b0c66bef', 'time': 1735746527324, 'content': '要抢吗？'}, {'nick_name': 'User_3a9fc1f8', 'time': 1735746537465, 'content': '平时有直播吗？'}]"
633,2025-01-01 15:50:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_3a9fc1f8', 'time': 1735746540503, 'content': '活动到什么时候？'}, {'nick_name': 'User_e399596b', 'time': 1735746552460, 'content': '大家觉得怎么样？'}]"
634,2025-01-01 15:51:00,ROOM_0001,2025-01-01 05:01:34,[]
635,2025-01-01 15:52:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_3a9fc1f8', 'time': 1735746674632, 'content': '不会再来了。'}, {'nick_name': 'User_02219383', 'time': 1735746678133, 'content': '库存还多吗？'}, {'nick_name': 'User_e6ceea02', 'time': 1735746685460, 'content': '退款难，麻烦。'}, {'nick_name': 'User_991d49bd', 'time': 1735746714701, 'content': '主播敷衍。'}]"
636,2025-01-01 15:53:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_513e4ccb', 'time': 1735746727612, 'content': '有发票吗？'}, {'nick_name': 'User_40862822', 'time': 1735746762914, 'content': '上次买的不好。'}, {'nick_name': 'User_65381d4f', 'time': 1735746773569, 'content': '每天必看主播。'}]"
637,2025-01-01 15:54:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_674821e5', 'time': 1735746798290, 'content': '直播太卡了。'}, {'nick_name': 'User_674821e5', 'time': 1735746810202, 'content': '退款难，麻烦。'}, {'nick_name': 'User_46adadce', 'time': 1735746832361, 'content': '能试用吗？'}, {'nick_name': 'User_65381d4f', 'time': 1735746836810, 'content': '说的跟实物差太多。'}]"
638,2025-01-01 15:55:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_f603f7ac', 'time': 1735746843350, 'content': '我先看看评价。'}, {'nick_name': 'User_65381d4f', 'time': 1735746846254, 'content': '库存还多吗？'}, {'nick_name': 'User_e05a661b', 'time': 1735746846500, 'content': '这个适合什么样的人？'}, {'nick_name': 'User_65381d4f', 'time': 1735746847073, 'content': '别信，都是托。'}, {'nick_name': 'User_f603f7ac', 'time': 1735746856638, 'content': '不懂就问。'}, {'nick_name': 'User_02219383', 'time': 1735746868575, 'content': '大家用过吗？'}, {'nick_name': 'User_f603f7ac', 'time': 1735746898102, 'content': '加运费吗？'}]"
639,2025-01-01 15:56:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_dd2b4904', 'time': 1735746906603, 'content': '怎么总涨价？'}, {'nick_name': 'User_bb10ca8c', 'time': 1735746910137, 'content': '有发票吗？'}, {'nick_name': 'User_b54565f1', 'time': 1735746914837, 'content': '已关注主播。'}, {'nick_name': 'User_b54565f1', 'time': 1735746921241, 'content': '还有库存吗？'}, {'nick_name': 'User_65381d4f', 'time': 1735746931525, 'content': '直播间人气旺。'}, {'nick_name': 'User_02219383', 'time': 1735746936990, 'content': '今天有什么优惠？'}, {'nick_name': 'User_02219383', 'time': 1735746937856, 'content': '看看有没有合适的。'}, {'nick_name': 'User_aaeef64f', 'time': 1735746944323, 'content': '多久能发货？'}, {'nick_name': 'User_bd5a426a', 'time': 1735746947229, 'content': '直播多长时间？'}]"
640,2025-01-01 15:57:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_c8ab783a', 'time': 1735746967140, 'content': '果断下单。'}, {'nick_name': 'User_b54565f1', 'time': 1735746968965, 'content': '太坑了。'}, {'nick_name': 'User_a52cbcb1', 'time': 1735746982414, 'content': '主播讲下材质。'}, {'nick_name': 'User_c8ab783a', 'time': 1735747006079, 'content': '给主播刷个大火箭。'}]"
641,2025-01-01 15:58:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_aaeef64f', 'time': 1735747032532, 'content': '这个码数怎么选？'}, {'nick_name': 'User_cd622241', 'time': 1735747059671, 'content': '平时有直播吗？'}, {'nick_name': 'User_65381d4f', 'time': 1735747073701, 'content': '直播多长时间？'}]"
642,2025-01-01 15:59:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_46adadce', 'time': 1735747106638, 'content': '主播态度冷淡。'}, {'nick_name': 'User_c93ec344', 'time': 1735747114695, 'content': '包邮吗？'}, {'nick_name': 'User_5171257c', 'time': 1735747118356, 'content': '再也不买了。'}]"
643,2025-01-01 16:00:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_de9fd544', 'time': 1735747170425, 'content': '尺寸不对，麻烦。'}, {'nick_name': 'User_f95f96f9', 'time': 1735747179262, 'content': '售后电话打不通。'}, {'nick_name': 'User_02219383', 'time': 1735747191375, 'content': '客服爱答不理。'}]"
644,2025-01-01 16:01:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_a52cbcb1', 'time': 1735747250371, 'content': '全是套路。'}]"
645,2025-01-01 16:02:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_5171257c', 'time': 1735747276465, 'content': '可以退差价吗？'}, {'nick_name': 'User_65381d4f', 'time': 1735747287057, 'content': '不好用，退了。'}, {'nick_name': 'User_2f32bfbe', 'time': 1735747287367, 'content': '平时有直播吗？'}, {'nick_name': 'User_64a536ba', 'time': 1735747301545, 'content': '客服爱答不理。'}]"
646,2025-01-01 16:03:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_0fd88956', 'time': 1735747320161, 'content': '主播人美心善。'}, {'nick_name': 'User_1526932c', 'time': 1735747346176, 'content': '关注你了。'}, {'nick_name': 'User_c2a57239', 'time': 1735747368014, 'content': '主播态度冷淡。'}, {'nick_name': 'User_de9fd544', 'time': 1735747376572, 'content': '售后太慢了。'}]"
647,2025-01-01 16:04:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_02219383', 'time': 1735747381601, 'content': '这个码数怎么选？'}, {'nick_name': 'User_46adadce', 'time': 1735747416374, 'content': '没人回答问题。'}, {'nick_name': 'User_de9fd544', 'time': 1735747437642, 'content': '避坑，别买。'}]"
648,2025-01-01 16:05:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_aec25f46', 'time': 1735747443835, 'content': '点个赞。'}, {'nick_name': 'User_de9fd544', 'time': 1735747446272, 'content': '虚假宣传。'}, {'nick_name': 'User_413062f1', 'time': 1735747475662, 'content': '保质期多久？'}, {'nick_name': 'User_a6ac05b3', 'time': 1735747478591, 'content': '说的跟实物差太多。'}, {'nick_name': 'User_0b62fe43', 'time': 1735747486643, 'content': '已关注主播。'}]"
649,2025-01-01 16:06:00,ROOM_0001,2025-01-01 05:01:34,[]
650,2025-01-01 16:07:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_1e3af4c2', 'time': 1735747585419, 'content': '这个码数怎么选？'}, {'nick_name': 'User_93e48995', 'time': 1735747603831, 'content': '主播再讲一遍。'}]"
651,2025-01-01 16:08:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_883e07e0', 'time': 1735747621437, 'content': '产品很实用。'}, {'nick_name': 'User_67e9dc6a', 'time': 1735747662464, 'content': '粉丝福利真好。'}]"
652,2025-01-01 16:09:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_3872d429', 'time': 1735747717321, 'content': '我看看再说。'}, {'nick_name': 'User_5e36e12c', 'time': 1735747721217, 'content': '直播内容很丰富。'}]"
653,2025-01-01 16:10:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_a9c695b3', 'time': 1735747793907, 'content': '我也在观望。'}, {'nick_name': 'User_67e9dc6a', 'time': 1735747797548, 'content': '售后太慢了。'}]"
654,2025-01-01 16:11:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_02219383', 'time': 1735747802491, 'content': '先加入购物车。'}, {'nick_name': 'User_46adadce', 'time': 1735747806797, 'content': '太贵了，买不起。'}, {'nick_name': 'User_a9c695b3', 'time': 1735747808636, 'content': '直播多长时间？'}, {'nick_name': 'User_3872d429', 'time': 1735747833198, 'content': '这个价格不值。'}, {'nick_name': 'User_7ab69ac7', 'time': 1735747839448, 'content': '大家用过吗？'}]"
655,2025-01-01 16:12:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_7ab69ac7', 'time': 1735747893128, 'content': '售后太慢了。'}, {'nick_name': 'User_02219383', 'time': 1735747911447, 'content': '总共多少钱？'}]"
656,2025-01-01 16:13:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_02219383', 'time': 1735747946017, 'content': '直播多长时间？'}, {'nick_name': 'User_448f5ead', 'time': 1735747956300, 'content': '能试用吗？'}, {'nick_name': 'User_db6c6ec1', 'time': 1735747969759, 'content': '福利好多呀。'}, {'nick_name': 'User_2f5d3c5b', 'time': 1735747977829, 'content': '虚假宣传。'}, {'nick_name': 'User_02219383', 'time': 1735747979619, 'content': '主播不回复我。'}]"
657,2025-01-01 16:14:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_3e25e247', 'time': 1735747991146, 'content': '售后电话打不通。'}, {'nick_name': 'User_02219383', 'time': 1735747998185, 'content': '直播间人好多。'}]"
658,2025-01-01 16:15:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_02219383', 'time': 1735748070206, 'content': '适合多大年龄？'}, {'nick_name': 'User_8b43c3d5', 'time': 1735748089030, 'content': '可以退差价吗？'}, {'nick_name': 'User_448f5ead', 'time': 1735748096896, 'content': '平时有直播吗？'}]"
659,2025-01-01 16:16:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_8b43c3d5', 'time': 1735748100871, 'content': '我先看看评价。'}, {'nick_name': 'User_8b43c3d5', 'time': 1735748108192, 'content': '先加入购物车。'}, {'nick_name': 'User_02219383', 'time': 1735748153479, 'content': '有发票吗？'}]"
660,2025-01-01 16:17:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_8b43c3d5', 'time': 1735748165466, 'content': '直播太卡了。'}, {'nick_name': 'User_5abf1038', 'time': 1735748172175, 'content': '物流太慢。'}, {'nick_name': 'User_c0aaa792', 'time': 1735748201381, 'content': '这款和另一款哪个好？'}, {'nick_name': 'User_c0aaa792', 'time': 1735748217806, 'content': '要抢吗？'}, {'nick_name': 'User_81ab84ec', 'time': 1735748218594, 'content': '虚假宣传。'}]"
661,2025-01-01 16:18:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_80648353', 'time': 1735748231748, 'content': '别信，都是托。'}, {'nick_name': 'User_3adb690c', 'time': 1735748256978, 'content': '没人回答问题。'}, {'nick_name': 'User_02219383', 'time': 1735748269139, 'content': '不好用，退了。'}]"
662,2025-01-01 16:19:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_0cfc324b', 'time': 1735748290573, 'content': '是什么材质？'}, {'nick_name': 'User_0cfc324b', 'time': 1735748300917, 'content': '这个码数怎么选？'}]"
663,2025-01-01 16:20:00,ROOM_0001,2025-01-01 05:01:34,[]
664,2025-01-01 16:21:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_87e08461', 'time': 1735748404454, 'content': '直播间氛围好，喜欢。'}, {'nick_name': 'User_8a721843', 'time': 1735748453025, 'content': '已拍，求发货快。'}, {'nick_name': 'User_9dc2cf6f', 'time': 1735748456872, 'content': '关注你了。'}]"
665,2025-01-01 16:22:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_5796b8f2', 'time': 1735748471634, 'content': '已经拍了，坐等收货。'}, {'nick_name': 'User_5796b8f2', 'time': 1735748480132, 'content': '已拍，求发货快。'}, {'nick_name': 'User_c0aaa792', 'time': 1735748511863, 'content': '这个价格不值。'}]"
666,2025-01-01 16:23:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_c0aaa792', 'time': 1735748544304, 'content': '多少包邮？'}]"
667,2025-01-01 16:24:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_5796b8f2', 'time': 1735748606683, 'content': '一直在这家买，放心。'}]"
668,2025-01-01 16:25:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_9dc2cf6f', 'time': 1735748641133, 'content': '售后服务怎样？'}, {'nick_name': 'User_672c198e', 'time': 1735748641808, 'content': '有其他颜色吗？'}, {'nick_name': 'User_672c198e', 'time': 1735748664007, 'content': '我看看再说。'}, {'nick_name': 'User_02219383', 'time': 1735748685202, 'content': '这个码数怎么选？'}, {'nick_name': 'User_12abe432', 'time': 1735748687974, 'content': '大家用过吗？'}]"
669,2025-01-01 16:26:00,ROOM_0001,2025-01-01 05:01:34,[]
670,2025-01-01 16:27:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_5a2b2126', 'time': 1735748799427, 'content': '售后电话打不通。'}, {'nick_name': 'User_02219383', 'time': 1735748814562, 'content': '别买了，质量差。'}]"
671,2025-01-01 16:28:00,ROOM_0001,2025-01-01 05:01:34,[]
672,2025-01-01 16:29:00,ROOM_0001,2025-01-01 05:01:34,[]
673,2025-01-01 16:30:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_02219383', 'time': 1735748956108, 'content': '主播再讲一遍。'}, {'nick_name': 'User_6ac42ce8', 'time': 1735748967373, 'content': '主播好棒，支持你。'}, {'nick_name': 'User_cec0280b', 'time': 1735748983607, 'content': '已关注主播。'}]"
674,2025-01-01 16:31:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_907c09f7', 'time': 1735749001072, 'content': '关注你了。'}, {'nick_name': 'User_42964806', 'time': 1735749005057, 'content': '价格虚高，不划算。'}, {'nick_name': 'User_fd2c1cd6', 'time': 1735749006331, 'content': '怎么还不发货？'}, {'nick_name': 'User_74cff3a8', 'time': 1735749010576, 'content': '包退换吗？'}, {'nick_name': 'User_02219383', 'time': 1735749049970, 'content': '平时有直播吗？'}, {'nick_name': 'User_e34ab16d', 'time': 1735749051852, 'content': '不会再来了。'}, {'nick_name': 'User_74cff3a8', 'time': 1735749054250, 'content': '大家用过吗？'}, {'nick_name': 'User_02219383', 'time': 1735749058798, 'content': '我先看看评价。'}]"
675,2025-01-01 16:32:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_5d3bcb9a', 'time': 1735749065783, 'content': '多少包邮？'}, {'nick_name': 'User_83faf974', 'time': 1735749087901, 'content': '要抢吗？'}, {'nick_name': 'User_83faf974', 'time': 1735749092748, 'content': '多少包邮？'}, {'nick_name': 'User_40f0f65e', 'time': 1735749104189, 'content': '是正品吗？'}, {'nick_name': 'User_5d3bcb9a', 'time': 1735749119046, 'content': '这质量也敢卖。'}]"
676,2025-01-01 16:33:00,ROOM_0001,2025-01-01 05:01:34,[]
677,2025-01-01 16:34:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_95cd4e96', 'time': 1735749196622, 'content': '终于抢到了。'}, {'nick_name': 'User_95cd4e96', 'time': 1735749210587, 'content': '支持主播，一直在。'}, {'nick_name': 'User_49460b18', 'time': 1735749230925, 'content': '已经拍了，坐等收货。'}]"
678,2025-01-01 16:35:00,ROOM_0001,2025-01-01 05:01:34,"[{'nick_name': 'User_91fa42e7', 'time': 1735749256741, 'content': '主播良心推荐。'}]"
